Order_Number,State_Code,Customer_Name,Order_Date,Status,Product,Category,Brand,Cost,Sales,Quantity,Total_Cost,Total_Sales,Assigned Supervisor,Profit
141763.0,MH,Shivanand Sahani,08/04/2021,Processing,72 TB HDD,HDD,Seagate,10000.0,13000.0,4.0,40000.0,52000.0,Ajay Sharma,12000.0
141764.0,MH,Kunal Patra,09/04/2021,Delivered,71 TB SSD,SSD,Samsung,10500.0,13650.0,3.0,31500.0,40950.0,Roshan Kumar,9450.0
141765.0,MH,Bijendra,10/04/2021,Shipped,Intel i5 12th gen.,CPU,Intel,8500.0,11050.0,1.0,8500.0,11050.0,Aarvi Gupta,2550.0
141766.0,MH,Kranti Bheke,10/04/2021,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,2.0,14000.0,18200.0,Vijay Singh,4200.0
141767.0,MH,Jagdeep,10/04/2021,Processing,74 GB DDR4 Ram,Computer Case,Hynix,1680.0,2184.0,2.0,3360.0,4368.0,Aadil Khan,1008.0
141768.0,MH,Adhir Samal,10/04/2021,Delivered,Micro ATX motherboard,Mouse,MSI,6540.0,8502.0,4.0,26160.0,34008.0,Advika Joshi,7848.0
141769.0,MH,Dannana Jhammi,10/04/2021,Shipped,Gaming Box Cabinet,Cabinet,Asus,2680.0,3484.0,1.0,2680.0,3484.0,Ajay Sharma,804.0
141770.0,MH,Vipin Kumar,10/04/2021,Order,"17"" LCD Display",Monitor,Samsung,8250.0,10725.0,4.0,33000.0,42900.0,Roshan Kumar,9900.0
141771.0,MH,Ranjeet Kumar,10/04/2021,Processing,78 GB DDR4 RAM,RAM,Samsung,2650.0,3445.0,2.0,5300.0,6890.0,Aarvi Gupta,1590.0
141772.0,MH,Sajal Singhal,10/04/2021,Delivered,"26"" LCD Display",Monitor,Acer,12550.0,16315.0,4.0,50200.0,65260.0,Vijay Singh,15060.0
141773.0,MH,Akhilesh Kumar,10/04/2021,Shipped,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,2.0,29000.0,37700.0,Aadil Khan,8700.0
141774.0,MH,Suvankar Chakraborty,10/04/2021,Order,USB Keyboard,Keyboard,Dell,800.0,1040.0,2.0,1600.0,2080.0,Advika Joshi,480.0
141775.0,MH,Suvankar Adhikary,10/04/2021,Processing,Wireless Mouse,Mouse,Samsung,600.0,780.0,4.0,2400.0,3120.0,Ajay Sharma,720.0
141776.0,MH,Rahul Kumar Prajapati,10/04/2021,Delivered,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,2.0,21000.0,27300.0,Roshan Kumar,6300.0
141777.0,MH,Sagar Jeur,10/04/2021,Shipped,72 TB HDD,HDD,Western Digital,6500.0,8450.0,2.0,13000.0,16900.0,Aarvi Gupta,3900.0
141778.0,MH,Rhushikesh Mane,10/04/2021,Order,327 GB SSD,SSD,Samsung,4500.0,5850.0,4.0,18000.0,23400.0,Vijay Singh,5400.0
141779.0,MH,Ashish Kumar,10/04/2021,Processing,Intel i3 11th gen.,CPU,Intel,8500.0,11050.0,4.0,34000.0,44200.0,Aadil Khan,10200.0
141780.0,MH,Javed Akhter,10/04/2021,Delivered,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,2.0,25000.0,32500.0,Advika Joshi,7500.0
141781.0,MH,Haridas Balraj,10/04/2021,Shipped,79 GB DDR4 RAM,NIC,Hynix,3500.0,4550.0,3.0,10500.0,13650.0,Ajay Sharma,3150.0
141782.0,MH,Kundan Kumar,10/04/2021,Order,BTX motherboard,Printer,Gigabyte,4500.0,5850.0,2.0,9000.0,11700.0,Roshan Kumar,2700.0
141783.0,MH,Atif Siddiqui,10/04/2021,Processing,74 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,1.0,2100.0,2730.0,Aarvi Gupta,630.0
141784.0,MH,Aditya Agarwal,10/04/2021,Delivered,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,4.0,4600.0,5980.0,Vijay Singh,1380.0
141785.0,MH,Firdoush Jabee,10/04/2021,Shipped,USB Mouse,Mouse,Samsung,350.0,455.0,1.0,350.0,455.0,Aadil Khan,105.0
141786.0,MH,Jay Prakash Kumar,10/04/2021,Order,"19"" LED Display",Monitor,Dell,9500.0,12350.0,1.0,9500.0,12350.0,Advika Joshi,2850.0
141787.0,MH,Ashish Pandey,10/04/2021,Processing,73 TB HDD,HDD,Western Digital,10000.0,13000.0,1.0,10000.0,13000.0,Ajay Sharma,3000.0
141788.0,MH,Ajay Sharma,10/04/2021,Delivered,583 GB M.2,SSD,Samsung,6500.0,8450.0,1.0,6500.0,8450.0,Roshan Kumar,1950.0
141789.0,MH,Moinuddin Saifi,10/04/2021,Shipped,RYZEN 3rd gen. 3571,CPU,Intel,8500.0,11050.0,1.0,8500.0,11050.0,Aarvi Gupta,2550.0
141790.0,MH,Ramkrishna Das Adhikary,10/04/2021,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,4.0,28000.0,36400.0,Vijay Singh,8400.0
141791.0,MH,Ranjeet Mandal,10/04/2021,Processing,87 GB DDR4 RAM,NIC,Hynix,6550.0,8515.0,2.0,13100.0,17030.0,Aadil Khan,3930.0
141792.0,MH,Ashwini Adsare,10/04/2021,Delivered,Standard ATX motherboard,Printer,Gigabyte,7650.0,9945.0,1.0,7650.0,9945.0,Advika Joshi,2295.0
141793.0,MH,Rajesh Variya,11/04/2021,Shipped,Compact with 1 Fan,Cabinet,Asus,1150.0,1495.0,1.0,1150.0,1495.0,Ajay Sharma,345.0
141794.0,MH,Amit Singh,12/04/2021,Order,USB Backlight Keyboard,Keyboard,Dell,850.0,1105.0,3.0,2550.0,3315.0,Roshan Kumar,765.0
141795.0,MH,Vinod Mehta,13/04/2021,Processing,Ergonomic Mouse,Mouse,Samsung,650.0,845.0,3.0,1950.0,2535.0,Aarvi Gupta,585.0
141796.0,MH,Jignesh Mhatre,14/04/2021,Delivered,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,1.0,7500.0,9750.0,Vijay Singh,2250.0
141797.0,MH,Rahul Kashyap,15/04/2021,Shipped,73 TB HDD,HDD,Seagate,10000.0,13000.0,1.0,10000.0,13000.0,Aadil Khan,3000.0
141798.0,MH,Mohammed Abdul Kaleem,16/04/2021,Order,72 TB SSD,SSD,Samsung,10500.0,13650.0,4.0,42000.0,54600.0,Advika Joshi,12600.0
141799.0,MH,Chandrakant Kasbe,16/04/2021,Processing,Intel i5 12th gen.,CPU,Intel,8500.0,11050.0,2.0,17000.0,22100.0,Ajay Sharma,5100.0
141800.0,MH,Rohan Kale,16/04/2021,Delivered,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,1.0,7000.0,9100.0,Roshan Kumar,2100.0
141801.0,MH,Aniruddha Kekapure,16/04/2021,Shipped,75 GB DDR4 Ram,NIC,Hynix,1680.0,2184.0,4.0,6720.0,8736.0,Aarvi Gupta,2016.0
141802.0,MH,Aslam Raza,16/04/2021,Order,Micro ATX motherboard,Printer,MSI,6540.0,8502.0,2.0,13080.0,17004.0,Vijay Singh,3924.0
141803.0,MH,Roshan Zameer,16/04/2021,Processing,Gaming Box Cabinet,Cabinet,Asus,2680.0,3484.0,2.0,5360.0,6968.0,Aadil Khan,1608.0
141804.0,MH,Rakesh Kumar Sharma,16/04/2021,Delivered,"17"" LCD Display",Monitor,Samsung,8250.0,10725.0,2.0,16500.0,21450.0,Advika Joshi,4950.0
141805.0,MH,Shivanand Sahani,16/04/2021,Shipped,79 GB DDR4 RAM,RAM,Samsung,2650.0,3445.0,4.0,10600.0,13780.0,Ajay Sharma,3180.0
141806.0,MH,Kunal Patra,16/04/2021,Order,"26"" LCD Display",Monitor,Acer,12550.0,16315.0,1.0,12550.0,16315.0,Roshan Kumar,3765.0
141807.0,MH,Bijendra,16/04/2021,Processing,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,4.0,58000.0,75400.0,Aarvi Gupta,17400.0
141808.0,MH,Kranti Bheke,16/04/2021,Delivered,USB Keyboard,Keyboard,Dell,800.0,1040.0,1.0,800.0,1040.0,Vijay Singh,240.0
141809.0,MH,Jagdeep,16/04/2021,Shipped,Wireless Mouse,Mouse,Samsung,600.0,780.0,2.0,1200.0,1560.0,Aadil Khan,360.0
141810.0,MH,Adhir Samal,16/04/2021,Order,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,4.0,42000.0,54600.0,Advika Joshi,12600.0
141811.0,MH,Dannana Jhammi,16/04/2021,Processing,73 TB HDD,HDD,Western Digital,6500.0,8450.0,4.0,26000.0,33800.0,Ajay Sharma,7800.0
141812.0,MH,Vipin Kumar,16/04/2021,Delivered,328 GB SSD,SSD,Samsung,4500.0,5850.0,3.0,13500.0,17550.0,Roshan Kumar,4050.0
141813.0,MH,Ranjeet Kumar,16/04/2021,Shipped,Intel i3 11th gen.,CPU,Intel,8500.0,11050.0,1.0,8500.0,11050.0,Aarvi Gupta,2550.0
141814.0,MH,Sajal Singhal,16/04/2021,Order,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,2.0,25000.0,32500.0,Vijay Singh,7500.0
141815.0,AR,Akhilesh Kumar,16/04/2021,Processing,80 GB DDR4 RAM,RAM,Hynix,3500.0,4550.0,1.0,3500.0,4550.0,Aadil Khan,1050.0
141816.0,AS,Suvankar Chakraborty,16/04/2021,Delivered,BTX motherboard,Motherboard,Gigabyte,4500.0,5850.0,1.0,4500.0,5850.0,Advika Joshi,1350.0
141817.0,BR,Suvankar Adhikary,16/04/2021,Shipped,75 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,2.0,4200.0,5460.0,Ajay Sharma,1260.0
141818.0,CG,Rahul Kumar Prajapati,16/04/2021,Order,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,4.0,4600.0,5980.0,Roshan Kumar,1380.0
141819.0,GA,Sagar Jeur,16/04/2021,Processing,USB Mouse,Mouse,Samsung,350.0,455.0,3.0,1050.0,1365.0,Aarvi Gupta,315.0
141820.0,GJ,Rhushikesh Mane,16/04/2021,Delivered,"19"" LED Display",Monitor,Dell,9500.0,12350.0,2.0,19000.0,24700.0,Vijay Singh,5700.0
141821.0,HR,Ashish Kumar,16/04/2021,Shipped,74 TB HDD,HDD,Western Digital,10000.0,13000.0,4.0,40000.0,52000.0,Aadil Khan,12000.0
141822.0,HP,Javed Akhter,16/04/2021,Order,584 GB M.2,SSD,Samsung,6500.0,8450.0,3.0,19500.0,25350.0,Advika Joshi,5850.0
141823.0,JK,Haridas Balraj,16/04/2021,Processing,RYZEN 3rd gen. 3572,CPU,Intel,8500.0,11050.0,2.0,17000.0,22100.0,Ajay Sharma,5100.0
141824.0,JH,Kundan Kumar,16/04/2021,Delivered,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,3.0,21000.0,27300.0,Roshan Kumar,6300.0
141825.0,KA,Atif Siddiqui,16/04/2021,Shipped,88 GB DDR4 RAM,RAM,Hynix,6550.0,8515.0,4.0,26200.0,34060.0,Aarvi Gupta,7860.0
141826.0,KL,Aditya Agarwal,16/04/2021,Order,Standard ATX motherboard,Motherboard,Gigabyte,7650.0,9945.0,2.0,15300.0,19890.0,Vijay Singh,4590.0
141827.0,MP,Firdoush Jabee,16/04/2021,Processing,Compact with 1 Fan,Cabinet,Asus,1150.0,1495.0,3.0,3450.0,4485.0,Aadil Khan,1035.0
141828.0,MH,Jay Prakash Kumar,16/04/2021,Delivered,USB Backlight Keyboard,Keyboard,Dell,850.0,1105.0,3.0,2550.0,3315.0,Advika Joshi,765.0
141829.0,MN,Ashish Pandey,16/04/2021,Shipped,Ergonomic Mouse,Mouse,Samsung,650.0,845.0,4.0,2600.0,3380.0,Ajay Sharma,780.0
141830.0,ML,Ajay Sharma,16/04/2021,Order,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,2.0,15000.0,19500.0,Roshan Kumar,4500.0
141831.0,MZ,Moinuddin Saifi,16/04/2021,Processing,74 TB HDD,HDD,Seagate,10000.0,13000.0,4.0,40000.0,52000.0,Aarvi Gupta,12000.0
141832.0,NL,Ramkrishna Das Adhikary,16/04/2021,Delivered,73 TB SSD,SSD,Samsung,10500.0,13650.0,2.0,21000.0,27300.0,Vijay Singh,6300.0
141833.0,OR,Ranjeet Mandal,16/04/2021,Shipped,Intel i5 12th gen.,CPU,Intel,8500.0,11050.0,3.0,25500.0,33150.0,Aadil Khan,7650.0
141834.0,PB,Ashwini Adsare,16/04/2021,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,2.0,14000.0,18200.0,Advika Joshi,4200.0
141835.0,RJ,Rajesh Variya,16/04/2021,Processing,76 GB DDR4 Ram,RAM,Hynix,1680.0,2184.0,2.0,3360.0,4368.0,Ajay Sharma,1008.0
141836.0,SK,Amit Singh,16/04/2021,Delivered,Micro ATX motherboard,Motherboard,MSI,6540.0,8502.0,3.0,19620.0,25506.0,Roshan Kumar,5886.0
141837.0,TN,Vinod Mehta,16/04/2021,Shipped,Gaming Box Cabinet,Cabinet,Asus,2680.0,3484.0,2.0,5360.0,6968.0,Aarvi Gupta,1608.0
141838.0,TR,Jignesh Mhatre,16/04/2021,Order,"17"" LCD Display",Monitor,Samsung,8250.0,10725.0,2.0,16500.0,21450.0,Vijay Singh,4950.0
141839.0,UK,Rahul Kashyap,16/04/2021,Processing,80 GB DDR4 RAM,RAM,Samsung,2650.0,3445.0,4.0,10600.0,13780.0,Aadil Khan,3180.0
141840.0,UP,Mohammed Abdul Kaleem,16/04/2021,Delivered,"26"" LCD Display",Monitor,Acer,12550.0,16315.0,4.0,50200.0,65260.0,Advika Joshi,15060.0
141841.0,UP,Chandrakant Kasbe,16/04/2021,Shipped,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,3.0,43500.0,56550.0,Ajay Sharma,13050.0
141842.0,UP,Rohan Kale,16/04/2021,Order,USB Keyboard,Keyboard,Dell,800.0,1040.0,3.0,2400.0,3120.0,Roshan Kumar,720.0
141843.0,UP,Aniruddha Kekapure,16/04/2021,Processing,Wireless Mouse,Mouse,Samsung,600.0,780.0,1.0,600.0,780.0,Aarvi Gupta,180.0
141844.0,UP,Aslam Raza,16/04/2021,Delivered,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,1.0,10500.0,13650.0,Vijay Singh,3150.0
141845.0,UP,Roshan Zameer,16/04/2021,Shipped,74 TB HDD,HDD,Western Digital,6500.0,8450.0,4.0,26000.0,33800.0,Aadil Khan,7800.0
141846.0,UP,Rakesh Kumar Sharma,16/04/2021,Order,329 GB SSD,SSD,Samsung,4500.0,5850.0,2.0,9000.0,11700.0,Advika Joshi,2700.0
141847.0,UP,Shivanand Sahani,17/04/2021,Processing,Intel i3 11th gen.,CPU,Intel,8500.0,11050.0,2.0,17000.0,22100.0,Ajay Sharma,5100.0
141848.0,UP,Kunal Patra,17/04/2021,Delivered,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,4.0,50000.0,65000.0,Roshan Kumar,15000.0
141849.0,UP,Bijendra,17/04/2021,Shipped,81 GB DDR4 RAM,Computer Case,Hynix,3500.0,4550.0,1.0,3500.0,4550.0,Aarvi Gupta,1050.0
141850.0,PY,Kranti Bheke,17/04/2021,Order,BTX motherboard,Mouse,Gigabyte,4500.0,5850.0,1.0,4500.0,5850.0,Vijay Singh,1350.0
141851.0,AP,Jagdeep,17/04/2021,Processing,76 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,2.0,4200.0,5460.0,Aadil Khan,1260.0
141852.0,AR,Adhir Samal,17/04/2021,Delivered,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,1.0,1150.0,1495.0,Advika Joshi,345.0
141853.0,UP,Dannana Jhammi,17/04/2021,Shipped,USB Mouse,Mouse,Samsung,350.0,455.0,1.0,350.0,455.0,Ajay Sharma,105.0
141854.0,UP,Vipin Kumar,17/04/2021,Order,"19"" LED Display",Monitor,Dell,9500.0,12350.0,1.0,9500.0,12350.0,Roshan Kumar,2850.0
141855.0,UP,Ranjeet Kumar,17/04/2021,Processing,75 TB HDD,HDD,Western Digital,10000.0,13000.0,1.0,10000.0,13000.0,Aarvi Gupta,3000.0
141856.0,UP,Sajal Singhal,17/04/2021,Delivered,585 GB M.2,SSD,Samsung,6500.0,8450.0,4.0,26000.0,33800.0,Vijay Singh,7800.0
141857.0,UP,Akhilesh Kumar,17/04/2021,Shipped,RYZEN 3rd gen. 3573,CPU,Intel,8500.0,11050.0,4.0,34000.0,44200.0,Aadil Khan,10200.0
141858.0,UP,Suvankar Chakraborty,18/04/2021,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,3.0,21000.0,27300.0,Advika Joshi,6300.0
141859.0,UP,Suvankar Adhikary,18/04/2021,Processing,89 GB DDR4 RAM,Computer Case,Hynix,6550.0,8515.0,3.0,19650.0,25545.0,Ajay Sharma,5895.0
141860.0,UP,Rahul Kumar Prajapati,18/04/2021,Delivered,Standard ATX motherboard,Mouse,Gigabyte,7650.0,9945.0,2.0,15300.0,19890.0,Roshan Kumar,4590.0
141861.0,UP,Sagar Jeur,18/04/2021,Shipped,Compact with 1 Fan,Cabinet,Asus,1150.0,1495.0,2.0,2300.0,2990.0,Aarvi Gupta,690.0
141862.0,UP,Rhushikesh Mane,18/04/2021,Order,USB Backlight Keyboard,Keyboard,Dell,850.0,1105.0,3.0,2550.0,3315.0,Vijay Singh,765.0
141863.0,KL,Ashish Kumar,18/04/2021,Processing,Ergonomic Mouse,Mouse,Samsung,650.0,845.0,2.0,1300.0,1690.0,Aadil Khan,390.0
141864.0,MP,Javed Akhter,18/04/2021,Delivered,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,2.0,15000.0,19500.0,Advika Joshi,4500.0
141865.0,MH,Haridas Balraj,18/04/2021,Shipped,75 TB HDD,HDD,Seagate,10000.0,13000.0,3.0,30000.0,39000.0,Ajay Sharma,9000.0
141866.0,MN,Kundan Kumar,18/04/2021,Order,74 TB SSD,SSD,Samsung,10500.0,13650.0,4.0,42000.0,54600.0,Roshan Kumar,12600.0
141867.0,ML,Atif Siddiqui,18/04/2021,Processing,Intel i5 12th gen.,CPU,Intel,8500.0,11050.0,1.0,8500.0,11050.0,Aarvi Gupta,2550.0
141868.0,MZ,Aditya Agarwal,18/04/2021,Delivered,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,3.0,21000.0,27300.0,Vijay Singh,6300.0
141869.0,NL,Firdoush Jabee,18/04/2021,Shipped,77 GB DDR4 Ram,Computer Case,Hynix,1680.0,2184.0,4.0,6720.0,8736.0,Aadil Khan,2016.0
141870.0,OR,Jay Prakash Kumar,18/04/2021,Order,Micro ATX motherboard,Mouse,MSI,6540.0,8502.0,4.0,26160.0,34008.0,Advika Joshi,7848.0
141871.0,PB,Ashish Pandey,18/04/2021,Processing,Gaming Box Cabinet,Cabinet,Asus,2680.0,3484.0,2.0,5360.0,6968.0,Ajay Sharma,1608.0
141872.0,RJ,Ajay Sharma,18/04/2021,Delivered,"17"" LCD Display",Monitor,Samsung,8250.0,10725.0,3.0,24750.0,32175.0,Roshan Kumar,7425.0
141873.0,SK,Moinuddin Saifi,18/04/2021,Shipped,81 GB DDR4 RAM,RAM,Samsung,2650.0,3445.0,3.0,7950.0,10335.0,Aarvi Gupta,2385.0
141874.0,TN,Ramkrishna Das Adhikary,18/04/2021,Order,"26"" LCD Display",Monitor,Acer,12550.0,16315.0,1.0,12550.0,16315.0,Vijay Singh,3765.0
141875.0,TR,Ranjeet Mandal,18/04/2021,Processing,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,3.0,43500.0,56550.0,Aadil Khan,13050.0
141876.0,UK,Ashwini Adsare,18/04/2021,Delivered,USB Keyboard,Keyboard,Dell,800.0,1040.0,4.0,3200.0,4160.0,Advika Joshi,960.0
141877.0,UP,Rajesh Variya,18/04/2021,Shipped,Wireless Mouse,Mouse,Samsung,600.0,780.0,3.0,1800.0,2340.0,Ajay Sharma,540.0
141878.0,WB,Amit Singh,18/04/2021,Order,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,1.0,10500.0,13650.0,Roshan Kumar,3150.0
141879.0,TN,Vinod Mehta,18/04/2021,Processing,75 TB HDD,HDD,Western Digital,6500.0,8450.0,3.0,19500.0,25350.0,Aarvi Gupta,5850.0
141880.0,TR,Jignesh Mhatre,18/04/2021,Delivered,330 GB SSD,SSD,Samsung,4500.0,5850.0,1.0,4500.0,5850.0,Vijay Singh,1350.0
141881.0,AN,Rahul Kashyap,19/04/2021,Shipped,Intel i3 11th gen.,CPU,Intel,8500.0,11050.0,4.0,34000.0,44200.0,Aadil Khan,10200.0
141882.0,CH,Mohammed Abdul Kaleem,20/04/2021,Order,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,3.0,37500.0,48750.0,Advika Joshi,11250.0
141883.0,DH,Chandrakant Kasbe,21/04/2021,Processing,82 GB DDR4 RAM,NIC,Hynix,3500.0,4550.0,3.0,10500.0,13650.0,Ajay Sharma,3150.0
141884.0,DD,Rohan Kale,22/04/2021,Delivered,BTX motherboard,Printer,Gigabyte,4500.0,5850.0,3.0,13500.0,17550.0,Roshan Kumar,4050.0
141885.0,DL,Aniruddha Kekapure,23/04/2021,Shipped,77 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,3.0,6300.0,8190.0,Aarvi Gupta,1890.0
141886.0,LD,Aslam Raza,24/04/2021,Order,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,4.0,4600.0,5980.0,Vijay Singh,1380.0
141887.0,PY,Roshan Zameer,25/04/2021,Processing,USB Mouse,Mouse,Samsung,350.0,455.0,1.0,350.0,455.0,Aadil Khan,105.0
141888.0,AP,Rakesh Kumar Sharma,26/04/2021,Delivered,"19"" LED Display",Monitor,Dell,9500.0,12350.0,4.0,38000.0,49400.0,Advika Joshi,11400.0
141889.0,AR,Shivanand Sahani,26/04/2021,Shipped,76 TB HDD,HDD,Western Digital,10000.0,13000.0,1.0,10000.0,13000.0,Ajay Sharma,3000.0
141890.0,AS,Kunal Patra,26/04/2021,Order,586 GB M.2,SSD,Samsung,6500.0,8450.0,4.0,26000.0,33800.0,Roshan Kumar,7800.0
141891.0,BR,Bijendra,26/04/2021,Processing,RYZEN 3rd gen. 3574,CPU,Intel,8500.0,11050.0,2.0,17000.0,22100.0,Aarvi Gupta,5100.0
141892.0,CG,Kranti Bheke,26/04/2021,Delivered,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,3.0,21000.0,27300.0,Vijay Singh,6300.0
141893.0,GA,Jagdeep,26/04/2021,Shipped,90 GB DDR4 RAM,NIC,Hynix,6550.0,8515.0,3.0,19650.0,25545.0,Aadil Khan,5895.0
141894.0,GJ,Adhir Samal,26/04/2021,Order,Standard ATX motherboard,Printer,Gigabyte,7650.0,9945.0,3.0,22950.0,29835.0,Advika Joshi,6885.0
141895.0,UP,Dannana Jhammi,26/04/2021,Processing,Compact with 1 Fan,Cabinet,Asus,1150.0,1495.0,4.0,4600.0,5980.0,Ajay Sharma,1380.0
141896.0,UP,Vipin Kumar,26/04/2021,Delivered,USB Backlight Keyboard,Keyboard,Dell,850.0,1105.0,4.0,3400.0,4420.0,Roshan Kumar,1020.0
141897.0,UP,Ranjeet Kumar,26/04/2021,Shipped,Ergonomic Mouse,Mouse,Samsung,650.0,845.0,2.0,1300.0,1690.0,Aarvi Gupta,390.0
141898.0,UP,Sajal Singhal,26/04/2021,Order,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,1.0,7500.0,9750.0,Vijay Singh,2250.0
141899.0,UP,Akhilesh Kumar,26/04/2021,Processing,76 TB HDD,HDD,Seagate,10000.0,13000.0,4.0,40000.0,52000.0,Aadil Khan,12000.0
141900.0,UP,Suvankar Chakraborty,26/04/2021,Delivered,75 TB SSD,SSD,Samsung,10500.0,13650.0,2.0,21000.0,27300.0,Advika Joshi,6300.0
141901.0,UP,Suvankar Adhikary,26/04/2021,Shipped,Intel i5 12th gen.,CPU,Intel,8500.0,11050.0,1.0,8500.0,11050.0,Ajay Sharma,2550.0
141902.0,UP,Rahul Kumar Prajapati,26/04/2021,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,4.0,28000.0,36400.0,Roshan Kumar,8400.0
141903.0,UP,Sagar Jeur,26/04/2021,Processing,78 GB DDR4 Ram,NIC,Hynix,1680.0,2184.0,4.0,6720.0,8736.0,Aarvi Gupta,2016.0
141904.0,UP,Rhushikesh Mane,26/04/2021,Delivered,Micro ATX motherboard,Printer,MSI,6540.0,8502.0,1.0,6540.0,8502.0,Vijay Singh,1962.0
141905.0,MZ,Ashish Kumar,26/04/2021,Shipped,Gaming Box Cabinet,Cabinet,Asus,2680.0,3484.0,4.0,10720.0,13936.0,Aadil Khan,3216.0
141906.0,NL,Javed Akhter,26/04/2021,Order,"17"" LCD Display",Monitor,Samsung,8250.0,10725.0,4.0,33000.0,42900.0,Advika Joshi,9900.0
141907.0,UP,Haridas Balraj,26/04/2021,Processing,82 GB DDR4 RAM,RAM,Samsung,2650.0,3445.0,3.0,7950.0,10335.0,Ajay Sharma,2385.0
141908.0,UP,Kundan Kumar,27/04/2021,Delivered,"26"" LCD Display",Monitor,Acer,12550.0,16315.0,2.0,25100.0,32630.0,Roshan Kumar,7530.0
141909.0,UP,Atif Siddiqui,27/04/2021,Shipped,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,3.0,43500.0,56550.0,Aarvi Gupta,13050.0
141910.0,UP,Aditya Agarwal,27/04/2021,Order,USB Keyboard,Keyboard,Dell,800.0,1040.0,3.0,2400.0,3120.0,Vijay Singh,720.0
141911.0,UP,Firdoush Jabee,27/04/2021,Processing,Wireless Mouse,Mouse,Samsung,600.0,780.0,4.0,2400.0,3120.0,Aadil Khan,720.0
141912.0,UP,Jay Prakash Kumar,27/04/2021,Delivered,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,3.0,31500.0,40950.0,Advika Joshi,9450.0
141913.0,UP,Ashish Pandey,27/04/2021,Shipped,76 TB HDD,HDD,Western Digital,6500.0,8450.0,2.0,13000.0,16900.0,Ajay Sharma,3900.0
141914.0,UP,Ajay Sharma,27/04/2021,Order,331 GB SSD,SSD,Samsung,4500.0,5850.0,3.0,13500.0,17550.0,Roshan Kumar,4050.0
141915.0,UP,Moinuddin Saifi,27/04/2021,Processing,Intel i3 11th gen.,CPU,Intel,8500.0,11050.0,2.0,17000.0,22100.0,Aarvi Gupta,5100.0
141916.0,UP,Ramkrishna Das Adhikary,27/04/2021,Delivered,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,3.0,37500.0,48750.0,Vijay Singh,11250.0
141917.0,TR,Ranjeet Mandal,27/04/2021,Shipped,83 GB DDR4 RAM,RAM,Hynix,3500.0,4550.0,1.0,3500.0,4550.0,Aadil Khan,1050.0
141918.0,AN,Ashwini Adsare,27/04/2021,Order,BTX motherboard,Motherboard,Gigabyte,4500.0,5850.0,4.0,18000.0,23400.0,Advika Joshi,5400.0
141919.0,CH,Rajesh Variya,27/04/2021,Processing,78 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,1.0,2100.0,2730.0,Ajay Sharma,630.0
141920.0,DH,Amit Singh,27/04/2021,Delivered,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,4.0,4600.0,5980.0,Roshan Kumar,1380.0
141921.0,DD,Vinod Mehta,27/04/2021,Shipped,USB Mouse,Mouse,Samsung,350.0,455.0,3.0,1050.0,1365.0,Aarvi Gupta,315.0
141922.0,DL,Jignesh Mhatre,27/04/2021,Order,"19"" LED Display",Monitor,Dell,9500.0,12350.0,3.0,28500.0,37050.0,Vijay Singh,8550.0
